c1_plots_number,c2_plots_number,l1_plots_number,l2_plots_number,x_block_coordinate,y_block_coordinate,objectid,codmanzana,codsector,codsubsector,x_centroid_coordinate,y_centroid_coordinate,x_true_centroid_coordinate,y_true_centroid_coordinate,block_area,block_length,c1_length,c2_length,l1_length,l2_length,block_apexes_number,rectangular_form,square_form,is_multipart
3,2,10,10,767308.3,8.995473e+06,8190,52125,5,52,767308.3,8.995473e+06,767308.3,8.995473e+06,2967.9739,236.3959,36.11228,82.35196,36.314575,81.61708,4,t,f,f
6,4,10,10,767308.56,8.995518e+06,8191,52133,5,52,767308.56,8.995518e+06,767308.56,8.995518e+06,3004.7473,239.58333,35.47954,84.50529,36.192398,83.406105,4,t,f,f
-1,0,-2,-2,767399.06,8.995613e+06,8192,52148,5,52,767399.06,8.995613e+06,767399.06,8.995613e+06,2543.3953,365.228,,,,,13,,,t
2,2,20,20,767188.9,8.995569e+06,8193,52144,5,52,767188.9,8.995569e+06,767188.9,8.995569e+06,4152.4316,302.35977,35.671505,115.17066,36.480618,115.03698,4,t,f,f
2,2,19,19,767190.3,8.995617e+06,8194,52143,5,52,767190.3,8.995617e+06,767190.3,8.995617e+06,4094.941,300.36752,35.600037,114.11699,36.003048,114.64744,4,t,f,f
2,2,19,19,767191.25,8.995665e+06,8195,52157,5,52,767191.25,8.995665e+06,767191.25,8.995665e+06,4109.2275,300.69263,35.456566,114.5095,36.3618,114.36477,4,t,f,f
2,3,18,18,767191.7,8.995713e+06,8196,52167,5,52,767191.7,8.995713e+06,767191.7,8.995713e+06,4164.413,303.39825,36.40796,115.764175,35.62885,115.59726,4,t,f,f
2,2,19,19,767191.06,8.995767e+06,8197,52178,5,52,767191.06,8.995767e+06,767191.06,8.995767e+06,4203.8794,303.97485,36.448956,115.70022,36.268784,115.5569,4,f,t,f
2,2,19,19,767189.75,8.995815e+06,8198,52183,5,52,767189.75,8.995815e+06,767189.75,8.995815e+06,4272.896,306.61472,37.556736,116.77007,35.709553,116.57837,4,t,f,f
2,3,18,18,767190.25,8.995863e+06,8199,52197,5,52,767190.25,8.995863e+06,767190.25,8.995863e+06,4378.496,308.53476,37.245922,116.83056,37.77057,116.687706,4,t,f,f
2,2,19,19,767190.25,8.995911e+06,8200,52196,5,52,767190.25,8.995911e+06,767190.25,8.995911e+06,4188.436,304.6219,35.64463,116.31604,36.388077,116.27315,4,t,f,f
4,4,10,10,767308.7,8.995566e+06,8201,52147,5,52,767308.7,8.995566e+06,767308.7,8.995566e+06,3088.7341,243.29054,36.877777,85.20644,35.359493,85.846825,4,t,f,f
5,5,8,8,767309.25,8.995614e+06,8202,52146,5,52,767309.25,8.995614e+06,767309.25,8.995614e+06,3093.362,242.23196,36.538334,84.30301,36.669453,84.72116,4,t,f,f
6,2,7,7,767310,8.995663e+06,8203,52156,5,52,767310,8.995663e+06,767310,8.995663e+06,3172.442,244.5272,37.554035,84.970215,37.218803,84.78416,4,t,f,f
13,2,14,14,767310.94,8.99571e+06,8204,52168,5,52,767310.94,8.99571e+06,767310.94,8.99571e+06,3092.366,243.86516,35.773243,85.71515,36.185635,86.19113,4,t,f,f
5,2,10,10,767311.56,8.995764e+06,8205,52177,5,52,767311.56,8.995764e+06,767311.56,8.995764e+06,2862.5315,234.43605,33.750443,82.29179,35.624832,82.76899,4,t,f,f
2,2,10,10,767310.9,8.995812e+06,8206,52184,5,52,767310.9,8.995812e+06,767310.9,8.995812e+06,3134.713,243.19899,37.01323,84.2337,37.22047,84.73159,4,t,f,f
12,6,9,9,767404.56,8.995811e+06,8207,52185,5,52,767404.56,8.995811e+06,767404.56,8.995811e+06,3106.5774,240.10379,37.585453,82.55,37.9035,82.064835,4,t,f,f
9,6,7,7,767404.5,8.995762e+06,8208,52176,5,52,767404.5,8.995762e+06,767404.5,8.995762e+06,2784.2668,228.97693,34.900944,79.41803,35.197014,79.460945,4,t,f,f
5,13,11,11,767404.4,8.995709e+06,8209,52169,5,52,767404.4,8.995709e+06,767404.4,8.995709e+06,2729.3496,224.49123,34.955685,76.84304,36.289227,76.403275,4,t,f,f
13,6,8,8,767403.44,8.995661e+06,8210,52155,5,52,767403.44,8.995661e+06,767403.44,8.995661e+06,2848.973,228.09943,35.821426,77.09996,38.155617,77.02242,4,t,f,f
1,3,0,0,767467.2,8.995665e+06,8211,52154,5,52,767467.2,8.995665e+06,767467.2,8.995665e+06,577.3988,98.587265,23.959146,28.700422,26.742586,19.185112,4,t,f,f
4,4,4,4,767477.75,8.995705e+06,8212,52170,5,52,767477.75,8.995705e+06,767477.75,8.995705e+06,1206.3176,140.08292,31.999277,37.6361,40.749096,29.698442,4,t,f,f
6,2,11,11,767403.25,8.995859e+06,8213,52193,5,52,767403.25,8.995859e+06,767403.25,8.995859e+06,3366.191,249.7426,39.914066,85.817726,38.833897,85.17691,4,t,f,f
6,3,10,10,767404.7,8.995913e+06,8214,52192,5,52,767404.7,8.995913e+06,767404.7,8.995913e+06,3927.07,263.31332,45.187607,86.02302,46.160004,85.94269,4,t,f,f
2,2,8,8,767490.1,8.995747e+06,8215,52175,5,52,767490.1,8.995747e+06,767490.1,8.995747e+06,1717.8167,168.53902,36.224743,49.60613,33.04863,49.65951,4,t,f,f
2,2,10,10,767502.75,8.995792e+06,8216,52187,5,52,767502.75,8.995792e+06,767502.75,8.995792e+06,2496.0127,214.86327,38.853382,79.295296,36.0905,60.62409,4,t,f,f
2,2,15,15,767512,8.995833e+06,8217,52186,5,52,767512,8.995833e+06,767512,8.995833e+06,3130.2205,248.55424,37.84799,94.53133,35.20299,80.97194,4,t,f,f
-1,0,-2,-2,767519.9,8.995869e+06,8218,52190,5,52,767519.9,8.995869e+06,767519.9,8.995869e+06,2400.1992,278.92764,,,,,8,,,f
1,1,0,0,767784,8.995989e+06,8219,52206,5,52,767784,8.995989e+06,767784,8.995989e+06,2744.613,212.4954,45.583187,59.64038,46.641457,60.630375,4,t,f,f
1,1,24,24,767548.75,8.996131e+06,8220,52209,5,52,767548.75,8.996131e+06,767548.75,8.996131e+06,2260.0718,332.40866,13.905618,150.49928,17.553684,150.45007,4,t,f,f
-1,0,-2,-2,767572.4,8.99613e+06,8221,52207,5,52,767572.4,8.99613e+06,767572.4,8.99613e+06,2413.4219,329.39575,,,,,5,,,f
1,5,3,3,767571.2,8.996078e+06,8222,52210,5,52,767571.2,8.996078e+06,767571.2,8.996078e+06,800.96356,149.7375,5.16789,63.83209,58.8573,21.880228,4,t,f,f
2,2,8,8,767605.75,8.996088e+06,8223,52208,5,52,767605.75,8.996088e+06,767605.75,8.996088e+06,2163.3135,189.05087,40.21719,53.636482,39.1318,56.0654,4,t,f,f
3,1,13,13,767537.56,8.996272e+06,8224,52221,5,52,767537.56,8.996272e+06,767537.56,8.996272e+06,2126.5974,252.09125,20.218302,107.833694,20.260756,103.778496,4,t,f,f
-1,0,-2,-2,767218.56,8.9961e+06,8225,52214,5,52,767218.56,8.9961e+06,767218.56,8.9961e+06,5656.0483,494.86417,,,,,10,,,f
6,6,8,8,767414.2,8.996265e+06,8226,52225,5,52,767414.2,8.996265e+06,767414.2,8.996265e+06,3142.917,244.00555,37.034634,85.266045,36.876835,84.82805,4,t,f,f
5,5,7,7,767506.56,8.996339e+06,8227,52223,5,52,767506.56,8.996339e+06,767506.56,8.996339e+06,4242.2393,278.50842,48.147102,94.275085,41.980297,94.10593,4,t,f,f
-1,0,-2,-2,767199.1,8.996347e+06,8228,52232,5,52,767199.1,8.996347e+06,767199.1,8.996347e+06,9917.583,550.13556,,,,,10,,,f
2,5,6,6,767341.2,8.996374e+06,8229,52228,5,52,767341.2,8.996374e+06,767341.2,8.996374e+06,1781.6542,168.88376,41.233746,43.089188,41.26227,43.298553,4,t,f,f
-1,0,-2,-2,767310.75,8.996338e+06,8230,52229,5,52,767310.75,8.996338e+06,767310.75,8.996338e+06,5707.4097,424.85062,,,,,8,,,f
2,2,9,9,767501.2,8.995913e+06,8231,52191,5,52,767501.2,8.995913e+06,767501.2,8.995913e+06,1847.7887,178.66357,31.368853,62.022366,38.047253,47.225105,4,t,f,f
-1,0,-2,-2,767524.2,8.995984e+06,8232,52205,5,52,767524.2,8.995984e+06,767524.2,8.995984e+06,7549.312,395.1945,,,,,8,,,f
6,6,4,4,768005.25,8.994418e+06,8233,52020,5,52,768005.25,8.994418e+06,768005.25,8.994418e+06,2168.1084,192.34846,35.888504,59.964752,36.575745,59.919468,4,t,f,f
-1,0,-2,-2,767944.5,8.994945e+06,8234,52049,5,52,767944.5,8.994945e+06,767944.5,8.994945e+06,793.00476,144.93176,,,,,9,,,f
1,1,1,1,768105.2,8.995006e+06,8235,52077,5,52,768105.2,8.995006e+06,768105.2,8.995006e+06,1091.2759,143.24243,21.963911,50.00246,22.070446,49.205612,4,t,f,f
1,1,-1,-1,768330.3,8.994393e+06,8236,52015,5,52,768330.3,8.994393e+06,768330.3,8.994393e+06,4075.0886,287.06702,38.965958,104.5695,38.981735,104.549805,4,f,t,f
1,1,-1,-1,767949.25,8.994742e+06,8237,52061,5,52,767949.25,8.994742e+06,767949.25,8.994742e+06,1234.5582,197.5993,14.115219,84.02924,15.238185,84.21666,4,t,f,f
1,1,-1,-1,767925,8.994894e+06,8238,52051,5,52,767925,8.994894e+06,767925,8.994894e+06,2488.0764,235.67831,27.510262,90.369125,27.625092,90.17383,4,f,t,f
1,1,24,24,768215.94,8.995565e+06,8239,52151,5,52,768215.94,8.995565e+06,768215.94,8.995565e+06,3601.4636,372.30505,21.141539,164.1317,22.746277,164.28554,4,t,f,f
-1,0,-2,-2,768708.4,8.994842e+06,8240,52048,5,52,768708.4,8.994842e+06,768708.4,8.994842e+06,2311.8337,234.66335,,,,,12,,,f
-1,0,-2,-2,768022.6,8.995016e+06,8241,52078,5,52,768022.6,8.995016e+06,768022.6,8.995016e+06,5428.6494,310.13153,,,,,6,,,f
1,1,-1,-1,767672.5,8.996431e+06,8242,52238,5,52,767672.5,8.996431e+06,767672.5,8.996431e+06,3229.7913,227.80907,54.23885,59.201775,60.4999,53.868538,4,t,f,f
1,1,-1,-1,767569.2,8.996416e+06,8243,52235,5,52,767569.2,8.996416e+06,767569.2,8.996416e+06,524.8539,92.89571,19.825012,27.418255,19.052645,26.599804,4,t,f,f
1,1,-1,-1,767600.56,8.996415e+06,8244,52236,5,52,767600.56,8.996415e+06,767600.56,8.996415e+06,534.29645,93.46899,20.126333,26.990417,19.777605,26.57463,4,t,f,f
-1,0,-2,-2,767627,8.996422e+06,8245,52237,5,52,767627,8.996422e+06,767627,8.996422e+06,1007.2188,139.89603,,,,,8,,,f
-1,0,-2,-2,768173.4,8.996298e+06,8246,52219,5,52,768173.4,8.996298e+06,768173.4,8.996298e+06,14520.403,545.6917,,,,,14,,,f
-1,0,-2,-2,768380.1,8.99414e+06,8247,52005,5,52,768380.1,8.99414e+06,768380.1,8.99414e+06,460.63828,103.67351,,,,,3,,,f
-1,0,-2,-2,768388.5,8.99405e+06,8248,52001,5,52,768388.5,8.99405e+06,768388.5,8.99405e+06,1654.0365,195.9106,,,,,3,,,f
-1,0,-2,-2,767069.6,8.9958e+06,8249,52180,5,52,767069.6,8.9958e+06,767069.6,8.9958e+06,2409.8757,272.55368,,,,,22,,,f
-1,0,-2,-2,767057,8.99583e+06,8250,52181,5,52,767057,8.99583e+06,767057,8.99583e+06,0.0797129,127.55994,,,,,3,,,f
1,1,-1,-1,767800.5,8.993902e+06,8251,53153,5,53,767800.5,8.993902e+06,767800.5,8.993902e+06,4268.053,262.17465,60.274097,70.78835,60.249268,70.86293,4,f,t,f
5,3,3,3,767848.5,8.993859e+06,8252,53051,5,53,767848.5,8.993859e+06,767848.5,8.993859e+06,2996.2083,219.84267,49.8099,59.89599,50.26373,59.87306,4,t,f,f
7,5,15,15,767367,8.994197e+06,8253,53096,5,53,767367,8.994197e+06,767367,8.994197e+06,6465.212,352.9105,49.45414,123.0577,56.225853,124.17281,4,t,f,f
2,1,14,14,767398.1,8.994245e+06,8254,53095,5,53,767398.1,8.994245e+06,767398.1,8.994245e+06,4281.1147,316.0503,38.756668,123.311104,31.575317,122.40722,4,t,f,f
2,2,8,8,767174.25,8.994939e+06,8255,51021,5,51,767174.25,8.994939e+06,767174.25,8.994939e+06,2589.0466,205.41342,48.443485,47.437634,50.413136,59.119175,4,t,f,f
2,3,5,5,767149.6,8.994784e+06,8256,51003,5,51,767149.6,8.994784e+06,767149.6,8.994784e+06,2571.6885,205.4207,47.081314,63.19974,45.5479,49.59174,4,t,f,f
5,3,13,13,766941.06,8.994656e+06,8257,51002,5,51,766941.06,8.994656e+06,766941.06,8.994656e+06,6417.0376,362.56226,49.469063,134.61264,47.24741,131.23314,4,t,f,f
1,1,0,0,766814.6,8.995023e+06,8261,51038,5,51,766814.6,8.995023e+06,766814.6,8.995023e+06,10175.372,403.5748,98.83998,103.70665,99.21956,101.80861,4,t,f,f
15,8,11,11,766269,8.995482e+06,8262,51106,5,51,766269,8.995482e+06,766269,8.995482e+06,11195.419,426.5549,99.03512,121.944405,104.81725,100.75814,4,t,f,f
1,1,-1,-1,766989.2,8.995012e+06,8263,51046,5,51,766989.2,8.995012e+06,766989.2,8.995012e+06,297.63376,74.526054,11.515073,25.766039,11.678753,25.566189,4,f,t,f
-1,0,-2,-2,767157.7,8.995008e+06,8265,51054,5,51,767157.7,8.995008e+06,767157.7,8.995008e+06,1825.9136,186.55826,,,,,6,,,f
1,3,7,7,767071.75,8.994956e+06,8266,51022,5,51,767071.75,8.994956e+06,767071.75,8.994956e+06,3306.0095,239.01793,43.214542,75.371254,43.86736,76.564766,4,t,f,f
-1,0,-2,-2,767110.9,8.995001e+06,8267,51052,5,51,767110.9,8.995001e+06,767110.9,8.995001e+06,2244.265,233.93456,,,,,6,,,f
3,3,0,0,767030.3,8.995004e+06,8268,51049,5,51,767030.3,8.995004e+06,767030.3,8.995004e+06,793.5342,123.99201,18.084738,43.93063,18.040253,43.936394,4,f,t,f
-1,0,-2,-2,766624.3,8.995411e+06,8269,51082,5,51,766624.3,8.995411e+06,766624.3,8.995411e+06,6823.458,377.9581,,,,,8,,,f
-1,0,-2,-2,766673.25,8.995345e+06,8270,51084,5,51,766673.25,8.995345e+06,766673.25,8.995345e+06,2647.8474,219.23787,,,,,10,,,f
-1,0,-2,-2,766658.6,8.995204e+06,8271,51064,5,51,766658.6,8.995204e+06,766658.6,8.995204e+06,9851.462,549.0296,,,,,12,,,f
-1,0,-2,-2,766361.9,8.995562e+06,8272,51109,5,51,766361.9,8.995562e+06,766361.9,8.995562e+06,8991.698,514.9429,,,,,9,,,f
-1,0,-2,-2,766443,8.99562e+06,8273,51110,5,51,766443,8.99562e+06,766443,8.99562e+06,6219.155,357.56204,,,,,5,,,f
8,1,12,12,766517.5,8.995574e+06,8274,51111,5,51,766517.5,8.995574e+06,766517.5,8.995574e+06,7887.065,395.333,66.4468,127.46505,50.05634,151.36482,4,t,f,f
-1,0,-2,-2,766500,8.995391e+06,8275,51080,5,51,766500,8.995391e+06,766500,8.995391e+06,7882.3804,490.94562,,,,,8,,,f
10,2,8,8,766449.8,8.995399e+06,8276,51079,5,51,766449.8,8.995399e+06,766449.8,8.995399e+06,2284.2034,193.85191,44.556778,48.08194,45.00116,56.212036,4,t,f,f
10,4,14,14,766419.6,8.995479e+06,8277,51105,5,51,766419.6,8.995479e+06,766419.6,8.995479e+06,7095.9404,343.0273,73.37513,101.42789,67.47908,100.745224,4,t,f,f
12,12,9,9,766333.06,8.995394e+06,8278,51077,5,51,766333.06,8.995394e+06,766333.06,8.995394e+06,8038.4976,361.59015,85.145744,100.869446,74.749,100.82596,4,t,f,f
15,9,10,10,766415.44,8.995299e+06,8279,51078,5,51,766415.44,8.995299e+06,766415.44,8.995299e+06,13725.259,481.2411,98.90558,128.52007,102.253716,151.56172,4,t,f,f
-1,0,-2,-2,766724.56,8.994945e+06,8280,51025,5,51,766724.56,8.994945e+06,766724.56,8.994945e+06,10314.149,484.508,,,,,8,,,f
-1,0,-2,-2,766871.75,8.994916e+06,8282,51014,5,51,766871.75,8.994916e+06,766871.75,8.994916e+06,4448.766,301.2762,,,,,8,,,f
-1,0,-2,-2,766914,8.994954e+06,8283,51024,5,51,766914,8.994954e+06,766914,8.994954e+06,4161.2163,294.73904,,,,,8,,,f
-1,0,-2,-2,766581.7,8.995517e+06,8288,51104,5,51,766581.7,8.995517e+06,766581.7,8.995517e+06,14010.975,628.86,,,,,9,,,f
6,5,1,1,766275.7,8.99503e+06,8294,51030,5,51,766275.7,8.99503e+06,766275.7,8.99503e+06,9132.394,387.55594,101.14157,81.53466,102.57847,102.30124,4,t,f,f
4,3,0,0,766359.9,8.994942e+06,8295,51027,5,51,766359.9,8.994942e+06,766359.9,8.994942e+06,11026.349,423.7276,102.91951,123.13222,103.77713,93.89875,4,t,f,f
-1,0,-2,-2,766440,8.994851e+06,8296,51012,5,51,766440,8.994851e+06,766440,8.994851e+06,10271.37,510.94083,,,,,8,,,f
16,1,5,5,766435,8.995034e+06,8297,51033,5,51,766435,8.995034e+06,766435,8.995034e+06,14973.598,501.49707,111.69315,161.62239,98.71287,129.46864,4,t,f,f
7,4,12,12,766527.9,8.994928e+06,8298,51026,5,51,766527.9,8.994928e+06,766527.9,8.994928e+06,10018.307,400.51932,97.085945,104.28584,100.11904,99.0285,4,t,f,f
1,1,-1,-1,766646.8,8.995033e+06,8299,51034,5,51,766646.8,8.995033e+06,766646.8,8.995033e+06,10018.704,400.3879,99.411964,99.87687,100.01481,101.08427,4,t,f,f
2,2,4,4,766540.6,8.995158e+06,8300,51031,5,51,766540.6,8.995158e+06,766540.6,8.995158e+06,19160.59,590.587,102.59048,208.9397,98.97675,180.08003,4,t,f,f
5,3,11,11,766754.8,8.995091e+06,8301,51036,5,51,766754.8,8.995091e+06,766754.8,8.995091e+06,3965.3562,278.2503,40.136772,98.88521,39.886356,99.34198,4,t,f,f
5,6,5,5,766574.94,8.995295e+06,8302,51081,5,51,766574.94,8.995295e+06,766574.94,8.995295e+06,10111.783,411.2904,98.70576,105.13999,101.476265,105.96839,4,t,f,f
-1,0,-2,-2,766720.44,8.99539e+06,8303,51086,5,51,766720.44,8.99539e+06,766720.44,8.99539e+06,2626.5776,229.11665,,,,,10,,,f
2,2,4,4,766663.4,8.995499e+06,8304,51103,5,51,766663.4,8.995499e+06,766663.4,8.995499e+06,1367.9227,149.66519,33.795475,38.49698,43.50858,33.864162,4,t,f,f
7,2,5,5,766714,8.995298e+06,8305,51087,5,51,766714,8.995298e+06,766714,8.995298e+06,2777.8145,211.27199,49.328354,56.545395,49.439415,55.958828,4,t,f,f
-1,0,-2,-2,766763.9,8.995339e+06,8306,51089,5,51,766763.9,8.995339e+06,766763.9,8.995339e+06,2608.1248,212.60338,,,,,6,,,f
-1,0,-2,-2,766879.75,8.995104e+06,8307,51039,5,51,766879.75,8.995104e+06,766879.75,8.995104e+06,2554.5823,212.41115,,,,,6,,,f
-1,0,-2,-2,766922.8,8.995052e+06,8308,51042,5,51,766922.8,8.995052e+06,766922.8,8.995052e+06,2609.3962,215.03539,,,,,6,,,f
-1,0,-2,-2,766968.94,8.994992e+06,8309,51023,5,51,766968.94,8.994992e+06,766968.94,8.994992e+06,3773.5776,272.45416,,,,,6,,,f
7,3,4,4,767077.94,8.995104e+06,8310,51048,5,51,767077.94,8.995104e+06,767077.94,8.995104e+06,2801.6475,212.27089,49.16455,56.88301,49.35478,56.86854,4,f,t,f
-1,0,-2,-2,767125.3,8.995147e+06,8312,51050,5,51,767125.3,8.995147e+06,767125.3,8.995147e+06,2522.629,211.02652,,,,,6,,,f
-1,0,-2,-2,767168.9,8.995096e+06,8313,51053,5,51,767168.9,8.995096e+06,767168.9,8.995096e+06,2575.0422,207.58221,,,,,6,,,f
2,5,3,3,767203.56,8.995053e+06,8314,51055,5,51,767203.56,8.995053e+06,767203.56,8.995053e+06,1834.1716,177.28365,34.94204,55.35534,31.022736,55.963535,4,t,f,f
-1,0,-2,-2,767120.06,8.995064e+06,8315,51051,5,51,767120.06,8.995064e+06,767120.06,8.995064e+06,1820.5724,197.34346,,,,,6,,,f
2,6,7,7,767030.6,8.994918e+06,8316,51016,5,51,767030.6,8.994918e+06,767030.6,8.994918e+06,3431.9673,244.27441,43.725044,77.116035,44.17793,79.2554,4,t,f,f
-1,0,-2,-2,766702.4,8.995542e+06,8317,51102,5,51,766702.4,8.995542e+06,766702.4,8.995542e+06,2252.634,200.58426,,,,,6,,,f
7,1,10,10,766780.3,8.995271e+06,8318,51090,5,51,766780.3,8.995271e+06,766780.3,8.995271e+06,5680.6514,330.7644,48.23054,116.70967,49.147766,116.67641,4,t,f,f
6,6,9,9,766821.5,8.995221e+06,8319,51063,5,51,766821.5,8.995221e+06,766821.5,8.995221e+06,6007.662,341.1163,49.478855,121.07356,49.963066,120.600815,4,t,f,f
3,7,4,4,766929.5,8.995145e+06,8320,51040,5,51,766929.5,8.995145e+06,766929.5,8.995145e+06,2781.79,211.4756,49.185596,56.441765,49.257526,56.590706,4,f,t,f
2,7,5,5,766971.2,8.995096e+06,8321,51043,5,51,766971.2,8.995096e+06,766971.2,8.995096e+06,2784.9407,211.6003,49.06084,56.351776,49.59017,56.597496,4,t,f,f
-1,0,-2,-2,767014.4,8.995048e+06,8322,51045,5,51,767014.4,8.995048e+06,767014.4,8.995048e+06,2546.706,211.9937,,,,,6,,,f
5,7,2,2,766873.44,8.994774e+06,8324,51007,5,51,766873.44,8.994774e+06,766873.44,8.994774e+06,9353.563,387.39832,95.921326,99.96522,90.448715,101.063065,4,t,f,f
-1,0,-2,-2,766577.1,8.994761e+06,8325,51010,5,51,766577.1,8.994761e+06,766577.1,8.994761e+06,37461.902,875.09125,,,,,8,,,f
-1,0,-2,-2,766729.4,8.99469e+06,8326,51011,5,51,766729.4,8.99469e+06,766729.4,8.99469e+06,19292.123,661.7829,,,,,11,,,f
-1,0,-2,-2,766669,8.994586e+06,8327,51001,5,51,766669,8.994586e+06,766669,8.994586e+06,11069.42,583.4199,,,,,9,,,f
5,6,3,3,766750.8,8.995583e+06,8328,51112,5,51,766750.8,8.995583e+06,766750.8,8.995583e+06,2666.4385,207.5165,45.279804,56.316986,48.778477,57.141228,4,t,f,f
2,2,8,8,767210.3,8.994981e+06,8329,51020,5,51,767210.3,8.994981e+06,767210.3,8.994981e+06,1885.4148,174.10951,41.692055,46.32801,40.444225,45.645226,4,t,f,f
5,5,6,6,767247.7,8.995017e+06,8330,51056,5,51,767247.7,8.995017e+06,767247.7,8.995017e+06,2297.6804,192.28043,45.319508,48.71292,44.845245,53.40275,4,t,f,f
6,2,7,7,767131.06,8.994888e+06,8331,51018,5,51,767131.06,8.994888e+06,767131.06,8.994888e+06,3119.414,228.87833,45.337673,64.14836,46.76195,72.63034,4,t,f,f
7,2,9,9,767095.8,8.994843e+06,8332,51017,5,51,767095.8,8.994843e+06,767095.8,8.994843e+06,3821.608,260.5461,45.15917,79.93073,46.743637,88.71257,4,t,f,f
-1,0,-2,-2,767257.3,8.994895e+06,8333,51019,5,51,767257.3,8.994895e+06,767257.3,8.994895e+06,21309.277,605.04846,,,,,6,,,f
3,2,8,8,767049.4,8.9948e+06,8334,51004,5,51,767049.4,8.9948e+06,767049.4,8.9948e+06,3580.7285,251.43605,43.12637,82.40207,44.549004,81.35862,4,t,f,f
3,3,7,7,767010.1,8.994762e+06,8335,51006,5,51,767010.1,8.994762e+06,767010.1,8.994762e+06,3519.5562,248.36975,43.1993,80.909996,44.891808,79.36865,4,t,f,f
1,1,1,1,767078.4,8.994722e+06,8336,51005,5,51,767078.4,8.994722e+06,767078.4,8.994722e+06,5040.423,295.15073,49.819183,92.9042,57.865875,94.56146,4,t,f,f
1,2,17,17,766983.06,8.994695e+06,8337,51008,5,51,766983.06,8.994695e+06,766983.06,8.994695e+06,5847.1357,358.928,42.224518,137.8357,43.457436,135.41037,4,t,f,f
-1,0,-2,-2,766963.6,8.994856e+06,8338,51015,5,51,766963.6,8.994856e+06,766963.6,8.994856e+06,7560.549,513.391,,,,,10,,,f
2,7,6,6,766887.44,8.995193e+06,8341,51062,5,51,766887.44,8.995193e+06,766887.44,8.995193e+06,2852.561,214.15671,50.020092,57.221756,49.61164,57.303215,4,t,f,f
4,2,2,2,766839.25,8.995152e+06,8342,51037,5,51,766839.25,8.995152e+06,766839.25,8.995152e+06,2806.9805,212.32895,49.98372,56.83152,49.74515,55.768555,4,t,f,f
3,7,4,4,767084.4,8.995194e+06,8343,51058,5,51,767084.4,8.995194e+06,767084.4,8.995194e+06,2761.679,210.7214,49.042698,56.569782,48.972404,56.136524,4,t,f,f
-1,0,-2,-2,767036.06,8.995153e+06,8344,51044,5,51,767036.06,8.995153e+06,767036.06,8.995153e+06,2750.0269,226.6449,,,,,8,,,f
-1,0,-2,-2,766995.44,8.995199e+06,8345,51060,5,51,766995.44,8.995199e+06,766995.44,8.995199e+06,2553.7722,212.34314,,,,,6,,,f
7,3,4,4,766952.94,8.99525e+06,8346,51059,5,51,766952.94,8.99525e+06,766952.94,8.99525e+06,2682.6162,207.6427,48.58249,56.228046,48.585983,54.246185,4,t,f,f
-1,0,-2,-2,767001.7,8.99529e+06,8347,51098,5,51,767001.7,8.99529e+06,767001.7,8.99529e+06,2526.1646,221.17975,,,,,10,,,f
7,3,4,4,766911.5,8.995298e+06,8349,51096,5,51,766911.5,8.995298e+06,766911.5,8.995298e+06,2758.0437,210.64613,48.48794,56.396393,49.158436,56.60336,4,t,f,f
-1,0,-2,-2,766919.5,8.995387e+06,8350,51095,5,51,766919.5,8.995387e+06,766919.5,8.995387e+06,2509.9934,210.70758,,,,,6,,,f
-1,0,-2,-2,766867.3,8.995347e+06,8351,51094,5,51,766867.3,8.995347e+06,766867.3,8.995347e+06,2591.1545,211.94974,,,,,6,,,f
-1,0,-2,-2,766875.5,8.995437e+06,8352,51093,5,51,766875.5,8.995437e+06,766875.5,8.995437e+06,2719.3284,224.6788,,,,,8,,,f
-1,0,-2,-2,766828.06,8.995393e+06,8353,51092,5,51,766828.06,8.995393e+06,766828.06,8.995393e+06,2599.004,213.5734,,,,,8,,,f
-1,0,-2,-2,766784.4,8.995444e+06,8354,51088,5,51,766784.4,8.995444e+06,766784.4,8.995444e+06,2637.1323,211.87987,,,,,6,,,f
-1,0,-2,-2,766836.25,8.995484e+06,8355,51099,5,51,766836.25,8.995484e+06,766836.25,8.995484e+06,2501.1626,210.22978,,,,,6,,,f
-1,0,-2,-2,766792.3,8.995536e+06,8356,51100,5,51,766792.3,8.995536e+06,766792.3,8.995536e+06,2612.6707,210.57994,,,,,6,,,f
8,4,4,4,766745.06,8.995494e+06,8357,51101,5,51,766745.06,8.995494e+06,766745.06,8.995494e+06,2645.6597,206.02025,48.968227,53.955643,48.904728,54.191654,4,t,f,f
-1,0,-2,-2,766681.94,8.995436e+06,8358,51083,5,51,766681.94,8.995436e+06,766681.94,8.995436e+06,2484.8955,235.80984,,,,,9,,,f
-1,0,-2,-2,767712.4,8.994468e+06,8359,53107,5,53,767712.4,8.994468e+06,767712.4,8.994468e+06,1526.1593,156.34747,,,,,5,,,f
-1,0,-2,-2,767702.94,8.994426e+06,8360,53154,5,53,767702.94,8.994426e+06,767702.94,8.994426e+06,1455.9949,152.75327,,,,,5,,,f
-1,0,-2,-2,766293.75,8.995318e+06,8361,51075,5,51,766293.75,8.995318e+06,766293.75,8.995318e+06,8662.542,791.497,,,,,39,,,f
-1,0,-2,-2,766525.75,8.99505e+06,8362,51032,5,51,766525.75,8.99505e+06,766525.75,8.99505e+06,6680.5884,605.5891,,,,,39,,,f
